title,artist,top10,peak_rank,ar1_coef,ma1_coef,ar1_manual,model_aic,mean_streams,std_streams,trend_slope,peak_day,volatility,early_late_ratio,danceability,energy,valence,tempo,acousticness,loudness,speechiness
Lemon Tree,Fools Garden,0,81,-0.6783877402649036,-0.5388484514462957,-0.8387764366138892,454.2393719078673,20910.428571428572,18736.231975129107,299.80779220779266,12,33275.62244511739,0.6560191406378028,0.663,0.477,0.643,143.173,0.644,-8.839,0.0414
Lento,Seven Kayne,0,59,-0.7291620205967063,-0.9749813610600231,-0.8952954275443018,439.50306399132756,17295.47619047619,15693.756015322806,-183.05584415584372,5,29869.518319015457,0.9245020707418085,0.763,0.554,0.193,125.039,0.0429,-4.796,0.0406
Let 'em Play,Karan Aujla,0,51,0.7363226270527793,-0.9999969858229033,-0.25878054954050095,376.8420625310751,34491.57142857143,3011.0257320693345,-171.98441558441556,4,2530.8901477543427,1.0982152686344362,0.776,0.651,0.747,92.015,0.0136,-7.41,0.151
Let Go,BTS,1,7,-0.19429952879397108,-0.6966270227576401,-0.5291548861109528,439.8745841393107,11088.714285714286,9969.219586129226,242.65454545454548,8,15617.949034604384,0.5516165104019465,0.558,0.863,0.388,173.908,0.17,-3.53,0.178
Let Her Go,Passenger,0,52,-0.349221378048047,-0.9868619421552097,-0.6225044419573526,413.3218440491595,6785.285714285715,5891.220547341185,137.60649350649345,13,9699.001415094237,0.926249742851265,0.445,0.541,0.217,76.289,0.359,-7.36,0.0736
Let It Snow! Let It Snow! Let It Snow!,Dean Martin,1,3,-0.0016358449391041469,-0.9327372298939842,-0.36792480357617635,429.4799725376371,15920.047619047618,9629.775858916475,883.6181818181819,20,11335.742483291511,0.4812995159448141,0.451,0.24,0.701,134.009,0.912,-14.014,0.0351
Let It Snow! Let It Snow! Let It Snow!,Ella Fitzgerald,0,23,-0.31427514304158455,-0.6784437336099229,-0.6699175683056,247.4802030001653,47796.0,31175.040800439874,1277.1909090909094,5,54707.69055672155,1.0,0.574,0.414,0.867,77.968,0.842,-7.16,0.0495
Let Me,ZAYN,1,1,-0.9999999661570582,0.99998027252345,-0.07005170618590052,533.9569712963265,41705.76190476191,115313.72624730566,-6341.684415584418,0,123755.5904235744,4.911501197609753,0.46,0.566,0.189,168.408,0.239,-5.637,0.0502
Let Me Down Slowly,Alec Benjamin,1,2,0.18795987336944103,-0.9920190814444645,-0.04915473485059754,358.63475257551954,4134.333333333333,1430.82810965017,19.194805194805188,8,1899.5037272929999,0.8418633931381807,0.652,0.557,0.483,150.073,0.74,-5.714,0.0318
Let Me Down Slowly (feat. Alessia Cara),Alec Benjamin,0,31,-0.2458447162777464,-0.6657258228698263,-0.6333500533622736,400.9154405067551,7932.0952380952385,4155.211608900229,-144.25584415584413,2,5954.705829006166,1.1977041031970108,0.655,0.569,0.44,150.267,0.716,-5.018,0.0349
"Let Me Go (with Alesso, Florida Georgia Line & watt)",Hailee Steinfeld,1,5,0.9989117761094057,-0.9999999973517201,-0.4371770302022846,542.6988287441654,40511.333333333336,102197.93495366552,-6300.928571428571,1,142625.13053921284,8.900447984071677,0.664,0.708,0.742,103.07,0.0337,-4.154,0.0474
Let Me In (20 CUBE),ENHYPEN,0,98,-0.7139859098868522,-0.9176171840362478,-0.8041723178445775,313.5425201803028,25418.733333333334,16078.879357578237,-44.41428571428526,5,30249.706826037578,1.0,0.483,0.795,0.685,171.853,0.00258,-4.338,0.181
Let Me Love You (feat. Chris Crone),SJUR,0,27,0.1605396656806014,-0.9291024190743923,-0.07171892318376236,464.7159369676343,28061.571428571428,19020.355022903197,489.9792207792205,18,26173.28799802386,0.8235457667017297,0.462,0.83,0.557,105.058,0.123,-4.089,0.0673
Let Them Know,Mabel,0,21,-0.38517405487818934,-0.959049914537008,-0.6848068574147358,481.44878186391827,39291.47619047619,32358.49774548675,-434.8493506493503,2,54638.21038531552,1.0314888868867342,0.725,0.864,0.839,124.981,0.0121,-5.601,0.0838
Let Us Go Then You and I,Serrini,0,65,-0.9975277151006651,0.9684496359603197,-0.24466131470359934,292.4927078124639,3533.095238095238,288.41040611995373,-14.903896103896141,5,312.91428139348324,1.1014897579143388,0.49,0.509,0.205,160.031,0.223,-6.478,0.0271
Let You Love Me,Rita Ora,1,3,0.5074853145251895,-0.9999999999986057,-0.167376279345153,505.53190619740025,31675.380952380954,57169.56056993649,-3929.1259740259734,1,69239.26353045648,8.317159721107723,0.521,0.861,0.473,191.618,0.261,-3.138,0.319
Let's Do It Again,J Boog,0,123,0.8163609844414609,-0.9998197527734489,-0.01618096615507261,401.8898706674666,19836.190476190477,9112.243713132806,-1092.4870129870133,9,4688.522038979874,2.5895876304180905,0.631,0.696,0.927,173.537,0.578,-5.631,0.211
Let's Fall in Love for the Night,FINNEAS,0,41,-0.6769764464592345,-0.9978657744982781,-0.8529695845493311,343.6194792206961,4552.285714285715,1759.9268962863512,190.21818181818182,17,2525.430842450452,0.5445241764592564,0.737,0.408,0.374,127.918,0.802,-7.941,0.104
Let's Hurt Tonight,OneRepublic,0,22,-0.5001865490407804,-0.9776504481250483,-0.624572211436018,438.5640932529669,15650.142857142857,12306.567338062167,498.54805194805215,19,21248.139880940165,0.6333360051298493,0.359,0.713,0.272,61.519,0.33,-4.526,0.0366
Let's See What The Night Can Do,Jason Mraz,0,12,-0.062461767794921824,-0.9549361248220143,-0.6828106365137713,427.7514935567848,8038.952380952381,7841.202595303195,31.771428571428746,19,11957.350696956246,1.2306663851945676,0.392,0.423,0.288,113.537,0.27,-7.813,0.0348
Let's Stay Together,Al Green,0,104,-0.4858704838183757,-0.6112593671513679,-0.7257225368445881,376.85289438839686,24235.0,21864.60305930973,-651.0343137254894,5,35458.96229528712,1.0,0.756,0.401,0.52,101.976,0.587,-10.7,0.0529
Letters,Lucas & Steve,0,46,0.39813132496835274,-0.764918811879411,-0.16769034746032244,413.3739112909858,36708.71428571428,10864.65774949241,1545.2779220779225,12,6400.128688354634,0.5354242945402902,0.634,0.771,0.575,121.984,0.00855,-7.727,0.0394
Levels - Radio Edit,Avicii,1,3,-0.20457456601526183,-0.5691493615473838,-0.5200707385723712,472.3874188973092,22115.52380952381,24687.68092373786,-680.7792207792204,11,33820.54789089023,2.231254949806289,0.584,0.889,0.464,126.04,0.0462,-5.941,0.0343
Levitating,Dua Lipa,1,10,0.014165401449200818,-0.9999999868529443,-0.385595222223101,487.2893532961414,23610.52380952381,35642.17092770738,-1118.84025974026,3,51298.81485999457,2.038608223990878,0.695,0.884,0.914,103.014,0.0561,-2.278,0.0753
Levitating (feat. DaBaby),Dua Lipa,1,3,0.04305808385690142,-0.858839111558236,-0.4741849382066535,569.7857913693288,113583.33333333333,257933.48620735417,-1683.6714285714263,10,384026.0242888853,1.3957344135900918,0.702,0.825,0.915,102.977,0.00883,-3.787,0.0601
Libaas,Kaka,1,3,0.32968226982435506,0.24006257001785092,0.7712171542227827,391.17844783136815,94067.14285714286,25354.016515254192,3973.7636363636366,20,4087.9236918024776,0.5372015001377922,0.794,0.753,0.906,159.965,0.543,-3.112,0.0609
Libertad,Nil Moliner,0,29,0.20339581400786425,-0.9999983878997911,-0.20845902237900443,402.12255215115204,42795.42857142857,4326.417891132049,-172.90129870129837,0,5138.813368862504,1.0802287648889073,0.605,0.703,0.686,132.081,0.0648,-6.707,0.0303
Lie,BTS,0,75,-0.7025957585711315,-0.1607610842208254,-0.6502261073321688,331.367246739174,2204.095238095238,1414.8490717004445,-190.0155844155844,0,1170.026734737288,3.363336295543989,0.541,0.779,0.501,94.069,0.00338,-5.581,0.033
Liebe,Tarek K.I.Z,0,97,0.7442843897442533,-0.9657354521713558,0.142921380283629,228.63693392823495,69525.09090909091,17263.198505146698,-3165.9090909090887,0,15404.681281999963,1.0,0.625,0.658,0.517,74.722,0.149,-6.388,0.342
Life Eternal,Ghost,0,71,-0.9663094392809835,0.22712550713742535,-0.8275093799395197,213.72781958940925,17020.909090909092,9988.561507631393,-1433.7454545454536,1,16792.00163292036,1.0,0.443,0.612,0.204,155.961,0.0188,-7.321,0.0275
Life Goes On,BTS,1,1,0.0030366135738756727,-0.5030236121455512,-0.48824638634573553,565.6983766486879,136079.2857142857,241381.95476822183,11792.263636363634,20,288027.2546574152,0.47342689276437744,0.566,0.716,0.45,81.068,0.00691,-5.733,0.0424
Life Goes On,Oliver Tree,1,4,-0.13946512649362147,-0.8954720853226684,-0.5506991190399037,486.6564129162398,18263.190476190477,33168.73057079521,680.5753246753249,13,52501.57000566745,0.4056657963446475,0.7,0.49,0.569,79.982,0.186,-5.187,0.076
Life is Beautiful,Lil Peep,1,3,-0.08532450182338376,-0.9183806559561469,-0.6097802230424093,500.8784508584065,23098.190476190477,47436.26695103055,-456.55844155844085,8,73438.28772750287,0.9093147269279525,0.533,0.638,0.324,135.056,0.0385,-9.411,0.0636
Life is a Highway,Rascal Flatts,0,157,0.04946323143726621,-0.9995877835445409,-0.3589457935270855,340.1751974535844,10170.285714285714,896.7468795520809,23.501298701298733,16,1255.6966034835007,0.9428447363421716,0.582,0.952,0.655,103.027,0.00324,-3.848,0.0731
Lifetime (with Ty Dolla $ign & 070 Shake),Swedish House Mafia,0,23,-0.04996422329324489,-0.9066747627204861,-0.5685365251976152,506.8191977383807,35504.95238095238,56060.32045631206,-2559.3883116883117,5,82770.19431019538,4.614348108025633,0.584,0.718,0.155,99.841,0.0205,-7.824,0.126
Liggi,Ritviz,1,4,0.03620047871473741,-0.9999254331922606,-0.4178752969795437,368.48652318338856,28422.428571428572,3624.9607626307134,520.0337662337662,17,2406.2767603706766,0.7525281904420977,0.786,0.667,0.688,102.046,0.0112,-8.272,0.054
Light,San Holo,0,28,-0.10771866306764259,-0.9377497192303217,-0.5271382770633533,526.58423317023,40480.90476190476,90743.29382641519,-1093.064935064935,9,141859.56387373924,0.9685864344794433,0.57,0.763,0.43,150.088,0.0857,-4.137,0.0573
Light It Up (with Tyga & Chris Brown),Marshmello,0,19,0.10326524273115095,-0.8893701027890711,-0.4285338378412147,542.3843008873416,48207.95238095238,132072.5081350883,2920.264935064934,15,187734.65706360666,0.24590250679749698,0.81,0.625,0.598,100.019,0.0407,-3.593,0.071
Light On,Maggie Rogers,0,98,0.29501838702574307,0.11919024581830227,0.376793234088864,378.17642254965574,35195.71428571428,3661.6348175937705,47.98831168831139,16,2735.189961867365,0.925199071066523,0.657,0.569,0.399,102.055,0.201,-6.287,0.0542
Lighter (feat. KSI),Nathan Dawe,1,4,0.2331708837473942,-0.9189479239806361,-0.2051866286732115,533.267319910763,64969.19047619047,104899.98620846024,1866.0870129870148,17,138408.42262278512,0.5631467082307515,0.703,0.837,0.356,124.953,0.0214,-3.606,0.0395
Lights,BTS,0,12,-0.6090560032762762,-0.12122593782338438,-0.6807707495238047,453.7770975392972,17539.666666666668,15103.44274954849,383.33246753246726,13,22481.8680905302,0.8060569364554081,0.608,0.644,0.431,99.005,0.156,-5.588,0.0314
Lights Out,Royal Blood,0,87,-0.06646407568122654,-0.9853422587285212,-0.48037676910352467,465.6411922579769,34004.90476190476,23020.560764144986,1787.7194805194804,11,31051.994963085705,0.5772849696218917,0.501,0.824,0.57,89.972,0.000127,-7.25,0.0413
Lihaa Ja Perunaa,Popeda,0,113,0.24857811348383563,-0.9809258170027481,-0.16565350535840315,360.755123357951,7398.714285714285,1527.781994634461,2.9428571428572274,13,1949.3562373255436,0.9609544468546638,0.494,0.852,0.706,156.07,0.00671,-4.364,0.0505
Like 1999,Valley,0,143,-0.5443640709469674,-0.30057350620245743,-0.7212555608554839,381.4708587649051,2645.2380952380954,2706.1069190991643,-111.12077922077916,9,3958.1527948653015,2.1524085896691814,0.733,0.382,0.517,98.027,0.132,-7.955,0.0459
Like I Can,Sam Smith,0,13,-0.38052836638678283,-0.4933436214704442,-0.5739809987165928,445.4377140760716,12847.190476190477,12311.64826154889,-109.32597402597347,13,18407.025958244856,1.2486378761838592,0.628,0.683,0.462,99.8,0.246,-5.565,0.0467
Like My Father,Jax,0,75,0.04265264845121101,0.20987750437986444,0.2740077163117978,319.8076515706116,6295.238095238095,1481.815839234382,187.40259740259742,14,606.4713101210972,0.5957225342707884,0.492,0.224,0.424,93.039,0.91,-8.098,0.0493
Like a Stone,Audioslave,0,27,0.02443594582216662,-0.9999999999926985,-0.4407625503371892,541.4939262791644,37038.0,77583.09881423303,-3411.1181818181813,1,109327.91224728478,2.866103341569314,0.614,0.568,0.516,107.849,0.00797,-5.477,0.0276
Lil Boat,88GLAM,0,59,-0.6101980653483283,0.9993535263953914,-0.07688522356892873,400.460212061582,39587.47619047619,6636.263453961536,-366.6974025974021,7,4678.788074651384,1.1628526544578106,0.764,0.672,0.594,150.021,0.0166,-4.274,0.0655
Line Without a Hook,Ricky Montgomery,0,72,-0.1048785450180837,-0.8045855780033166,-0.37827437437900074,541.5734922709119,104383.90476190476,122323.32957445773,-2055.729870129871,18,194025.56098581446,2.049779767492238,0.432,0.652,0.507,190.028,0.262,-4.969,0.0285
Linger,The Cranberries,1,2,-0.046877167166213894,-0.892285120321119,-0.4885817609415656,542.5261014518297,52547.52380952381,133109.42647619237,-3564.5233766233764,6,201504.62670367523,4.392890102177842,0.201,0.762,0.131,94.832,0.0953,-6.376,0.0337
Linus And Lucy,Vince Guaraldi Trio,0,47,-0.11697684957964817,-0.7420877922262871,-0.6678710464623006,394.6567469708399,385014.3333333333,246229.8127521433,35699.325000000004,13,294007.4760669361,1.0,0.497,0.386,0.695,81.774,0.784,-14.177,0.038
Listen To Your Heart,Roxette,0,62,-0.2324129685646389,-0.8214508791615656,-0.5475383237647339,364.01416911570743,22751.625,29481.4165341385,-873.6852941176467,1,49504.899936874936,1.0,0.539,0.583,0.337,86.063,0.108,-4.935,0.0275
Listen to the Music,The Doobie Brothers,0,82,-0.3189235256804489,-0.9984337010487151,-0.5830339282513451,335.24343167353413,6390.9047619047615,983.2144030465973,89.15584415584415,18,1359.0886284565845,0.8091961532964452,0.645,0.598,0.913,105.929,0.221,-13.18,0.0335
Little Christmas Tree,Michael Jackson,0,74,-0.5277849471304488,0.9326706569598666,-0.44291913066527616,260.75065321051477,52880.09090909091,52118.87732770945,4286.390909090908,10,78827.3021205851,1.0,0.468,0.457,0.372,84.557,0.698,-6.386,0.0241
Little Dark Age,MGMT,0,73,-0.09758350784562898,-0.9971018420644611,-0.4941588570411001,345.7855344400222,1330.4285714285713,1057.3696732223505,-44.58181818181818,3,1573.7290514888514,1.6500199760287655,0.705,0.712,0.62,97.512,0.0102,-6.156,0.0385
Little Do You Know,Alex & Sierra,0,12,-0.9447465411827561,0.9999983314092392,0.1388771653423136,381.5663860748911,26894.04761904762,9304.463790369859,1471.6077922077923,20,2756.0171643152007,0.45809716519345084,0.5,0.292,0.37,145.879,0.746,-8.554,0.0323
Little Do You Know,Campsite Dream,0,123,0.014509106409465736,-0.9985443285705764,-0.48840922135432685,419.030966120136,3296.3809523809523,6351.62623702586,8.89220779220778,10,9345.537506612447,0.9492471145761675,0.698,0.757,0.349,95.03,0.0827,-5.821,0.0447
Little Lion Man,Mumford & Sons,0,63,-0.2875139122988826,-0.9615591022155581,-0.509964525462218,471.5659016692272,22620.52380952381,27698.751564816655,2126.8779220779224,11,40379.36646716984,0.1288950018856623,0.517,0.492,0.455,138.585,0.0275,-8.05,0.0272
Little Saint Nick - 1991 Remix,The Beach Boys,0,30,-0.08958951623617979,-0.8809788837183181,-0.47361192641717254,542.3822470758078,179298.90476190476,133499.6238424894,-1704.5792207792203,12,205023.43880393286,1.4740339172692507,0.602,0.553,0.971,130.594,0.108,-9.336,0.0328
Little Talks,Of Monsters and Men,0,86,-0.05983213117336185,-0.9806620954403878,-0.39214969966594554,475.6980079917382,22819.809523809523,26422.608276894145,-560.0999999999996,7,39294.95636147214,1.345605564998786,0.457,0.757,0.417,102.961,0.0206,-5.177,0.032
Little Things,ABBA,1,4,-0.06613605186448847,-0.918857884696878,-0.5017914763014245,555.7935384669165,81487.28571428571,186546.91053922038,3644.897402597401,15,285725.16207983415,0.40547787092569887,0.647,0.165,0.59,75.978,0.894,-16.328,0.0315
Livin' On A Prayer,Bon Jovi,0,19,-0.09171371664323967,-0.6830426861176183,-0.5039184069958595,465.3993829415592,34293.666666666664,20455.61413293562,517.441558441559,10,28301.882344245234,0.7311721974496638,0.532,0.887,0.795,122.511,0.0778,-3.757,0.0335
Ljós,Hafdís Huld,0,22,0.038538488876008394,-0.99546179534889,-0.3064471480574125,231.31317781317273,1090.142857142857,84.40508093162893,10.093506493506492,13,84.44436038007512,0.8864725396240325,0.742,0.0915,0.813,146.165,0.89,-13.086,0.0438
Lloraras,Oscar D'León,0,40,-0.21923636015557194,-0.9954099433770021,-0.5906689782719093,374.61767051665316,4036.6666666666665,2157.852356777635,-43.05714285714289,17,3439.2181069975773,1.2068914467596876,0.708,0.751,0.962,96.994,0.517,-8.368,0.0452
Llorarás,Dimension Latina,0,43,0.1594637645073034,-0.9991026900464153,-0.30227617929975564,324.40095132595195,9188.857142857143,990.0223800122753,129.56883116883114,19,823.6881752216672,0.8294133038725434,0.704,0.884,0.964,93.058,0.549,-6.275,0.0527
Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),Tainy,1,1,-0.13480714821737425,-0.916380323489015,-0.6120257822469984,576.0905489348149,156928.61904761905,309805.88552226673,4706.099999999999,10,490038.80979557126,0.538754220067521,0.639,0.703,0.138,169.888,0.0889,-6.33,0.0794
Lo siento (feat. Sofía Reyes),Beret,0,90,-0.24502059563945036,-0.971005121186498,-0.4939281557787226,454.19163735633543,26312.0,17241.361044496072,-1179.4090909090905,0,24676.299983790115,1.6114473976650237,0.46,0.463,0.17,79.719,0.645,-6.798,0.0769
Lo/Hi,The Black Keys,0,44,-0.08364234763797247,-0.6588892656390395,-0.5270611311400332,402.0759787344448,85417.2,210280.16762284865,-2758.1642857142865,3,314090.9167107982,1.0,0.606,0.679,0.707,122.016,0.0151,-7.445,0.0321
Locked Away (feat. Adam Levine),R. City,0,121,0.7155909277629876,-0.08642524670989833,0.1879761094886726,410.1965933715029,5033.285714285715,7456.709763011828,-547.5675324675326,0,6038.8603676521625,3.1399484911803297,0.509,0.671,0.55,118.413,0.304,-5.709,0.0678
Locked out of Heaven,Bruno Mars,0,35,-0.5214438791241375,-0.9972234310767303,-0.7417030257446732,333.1605761163185,2995.5238095238096,871.0970980292675,7.828571428571455,7,1562.5383067304303,0.9019819144450172,0.726,0.698,0.867,143.994,0.049,-4.165,0.0431
Loneliest Time Of Year,Mabel,0,48,0.24280773318070367,-0.8335456462743509,-0.29589836113674106,454.68854013487845,55310.10526315789,52266.79150070715,3585.0403508771924,18,66824.2393290363,1.0,0.517,0.609,0.239,92.093,0.0631,-5.702,0.0291
Lonely (with Jonas Brothers),Diplo,0,143,-0.11344598092937204,-0.9976965365650381,-0.5047276285686676,348.8070436652787,2087.8571428571427,1104.5785356852623,0.8519480519480875,11,1722.0487064830656,0.9460718515594158,0.739,0.717,0.529,98.047,0.0611,-5.123,0.0565
Lonely Eyes,Lauv,0,51,-0.873292153778607,0.045742993418425554,-0.8439847049743427,256.00686603929023,9554.866666666667,2104.384529711452,-193.6892857142852,3,3420.0016328018537,1.0,0.586,0.499,0.369,95.012,0.0418,-7.005,0.0267
Lonely In A Crowd (feat. Joakim Berg),Miriam Bryant,1,7,-0.2638321297227862,0.9999999890958263,0.18256201059304109,441.42734389763496,63364.90476190476,24940.9379055796,-3334.0051948051937,0,14022.736356628118,1.931345114306671,0.631,0.448,0.43,96.98,0.253,-8.838,0.0304
Lonely Together (feat. Rita Ora),Avicii,1,2,0.09874350298274875,-0.9136137572147929,-0.3809001887969996,531.3414876763123,51603.76190476191,100658.71702128874,2755.3571428571436,16,142203.1186958992,0.25635935815573435,0.655,0.666,0.272,102.977,0.134,-5.309,0.0612
